model,params_B,family,prompt_id,angle,self_bleu,rouge_l,jaccard,tfidf_cosine,unique_ngram_ratio,embedding_cosine,semantic_entropy,vendi_score,template_adherence,response_length_cv,key_point_consistency,confidence_consistency,timeline_consistency,stochasticity_index
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P08,Robotic surgery,0.656547249063099,0.4537301362418533,0.4030210046387901,0.5793627920767355,0.5398793565683646,0.9347247969407668,-0.0,0.02470787214933903,1.0,0.12529733417907732,0.3246912862345979,1.0,0.9,0.2453672278490379
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P09,Personalized medicine,0.6703500363540649,0.46493958444572264,0.3932726919883453,0.5701290394295885,0.539400988659494,0.9206322832486191,-0.0,0.031002009931697053,1.0,0.10966415863189707,0.3140129033062884,1.0,1.0,0.24252503113246404
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P10,Electronic health records,0.7539465894352458,0.5464127954171633,0.4708636297883876,0.5974607017151023,0.4519123653917564,0.924440999069964,-0.0,0.028344664947020565,1.0,0.10764344737939298,0.3161190627109798,1.0,1.0,0.21493705154674722
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P11,Clinical trials,0.6896949832526351,0.4657277753556274,0.42318715013668934,0.6227047912433074,0.5263771495190906,0.9082657290129653,-0.0,0.036294030134154706,1.0,0.11193159882534597,0.32568157576602974,1.0,0.95,0.2374344023833993
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P12,Ethics,0.7390289441048358,0.508598424728313,0.4323098145669042,0.6463162339340669,0.4485868911605532,0.9241040591026707,-0.0,0.028591404124586894,1.0,0.10523046571663043,0.3469589524759616,0.75,1.0,0.22632810736402978
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P13,Medical imaging,0.6546107938332623,0.4286386370518083,0.39119943145908237,0.5751130569875522,0.5529411764705883,0.8843625296178447,-0.0,0.044496346270168796,1.0,0.1475480647438666,0.2522760641095794,1.0,0.85,0.26577270475463105
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P14,Elderly care,0.6724005058662308,0.43349510654532636,0.38770810477511114,0.5611358057368814,0.5385436116297679,0.8945841331549774,-0.0,0.03964657401523273,1.0,0.17091840470782171,0.31648618530192774,0.95,1.0,0.2553040804696601
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P15,Pandemic response,0.6365163964740919,0.4486585531781652,0.3829666470221262,0.5475169665365335,0.5784014643075046,0.8747140081779055,0.22465681361132717,0.046790943534036136,1.0,0.1523211834935981,0.25867003365872554,1.0,0.55,0.31668620043186574
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P16,Medical education,0.707906735610323,0.49902837554624746,0.458163449462064,0.6235560135833517,0.5008576329331046,0.9505211212110839,-0.0,0.018981315501718433,1.0,0.08440440227617269,0.3451409087638732,1.0,1.0,0.21734957315668502
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P17,Billing and insurance,0.7062539097966906,0.474489315135991,0.41459205927487575,0.5973157048344587,0.5063131313131313,0.9092602469234446,-0.0,0.03433032749570003,1.0,0.09617476599633956,0.311553927974299,1.0,1.0,0.2341810910077909
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P18,Rare diseases,0.7174117494694878,0.4642906668608321,0.4147893473484345,0.6530149306895201,0.467330580519796,0.9006755667966331,-0.0,0.03739614309588454,1.0,0.12868983277132864,0.32484416209818373,1.0,1.0,0.23037664618091694
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P19,Preventive care,0.7320884430457865,0.4912205144428094,0.4079629936809503,0.6271202572688709,0.4523350987000481,0.9107842479455174,-0.0,0.032437699683826926,1.0,0.14469848087820397,0.38199465586140774,1.0,1.0,0.22354638506582578
meta-llama/Llama-3.1-8B-Instruct,8.0,llama3,P20,Regulatory challenges,0.7106140591328419,0.4857331674025674,0.43376569769688894,0.6243265857427825,0.48107739515854075,0.9325398598715938,-0.0,0.02522838418229133,1.0,0.10570626900363501,0.4066608117781019,0.55,1.0,0.23656152516104925
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P01,General overview,0.6119062676823709,0.3890537617559305,0.33921675483273733,0.5364182085129129,0.5997222222222223,0.8898164655087206,-0.0,0.04434668916058246,0.75,0.15640751391799537,0.2465239170119824,1.0,0.6666666666666666,0.30199453900079015
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P02,Medical diagnostics,0.6373271587989808,0.3691695720375411,0.35679828654882956,0.5330731474074619,0.5647413085135505,0.8892591840338091,-0.0,0.04348425897815244,0.6,0.249298921490663,0.22259513741152775,1.0,0.8,0.3076933828902267
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P03,Drug discovery,0.5603250548987745,0.3561216576206916,0.339723485748892,0.49506944037529366,0.6309963099630996,0.886299988891303,0.1316531837404644,0.04478687725599789,0.55,0.23989856689870354,0.24010805295608248,1.0,1.0,0.3365490894966387
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P04,Patient data privacy,0.522409905066801,0.31824076896674863,0.3046466696072231,0.48995966460379214,0.6387652122291481,0.8836581717936821,-0.0,0.046235144733567025,0.7,0.27038709983886733,0.22174673528236902,0.7142857142857143,0.6153846153846154,0.34971424038453425
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P05,Rural healthcare access,0.6599808911526053,0.40347235352582633,0.4100703649031339,0.6238269966710835,0.5342163355408388,0.903604467821976,0.06626601619188213,0.03802204880684279,0.85,0.15403846914819777,0.33951371742651354,1.0,0.5,0.28434804316938544
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P06,Mental health,0.6146807497762495,0.3919982708662746,0.35998614327733186,0.5658650038365379,0.5568696527428284,0.8904438355417053,-0.0,0.044022593395751125,0.75,0.15291731732869138,0.29035554304494693,1.0,1.0,0.2791051157933892
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P07,Cost reduction,0.612053931844755,0.39096095712017026,0.3601658529325746,0.5366919261473978,0.588363240891789,0.8891710270649675,0.06626601619188213,0.0442341605960064,0.9,0.15212017457276103,0.27289048373523994,1.0,1.0,0.28684351960838794
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P08,Robotic surgery,0.5521913462580403,0.35776612713240447,0.35263138603369404,0.5101540277920281,0.6105927552140505,0.8969449216508697,0.10851536242448849,0.039684888786071376,0.65,0.2422862457714324,0.2507883849127563,1.0,0.5714285714285714,0.3405314815859317
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P09,Personalized medicine,0.6108817466377706,0.4189645061284826,0.38180620573119095,0.4799779635057468,0.5967976710334789,0.8986854808497227,-0.0,0.03937698946842898,0.7,0.23588913108825407,0.23468498599949522,1.0,1.0,0.29373049664123935
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P10,Electronic health records,0.6129266488017546,0.37288864425093565,0.3695337314336521,0.554114283452768,0.5866588989222254,0.882826272688901,0.10851536242448849,0.04582412135333278,0.75,0.21157350835854202,0.26421722363066386,0.9375,1.0,0.307673596107516
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P11,Clinical trials,0.5928085948511219,0.3806311127628588,0.35705999417106504,0.5950403626139404,0.5957611785991213,0.9071268401955915,-0.0,0.03653342339835377,0.7,0.16229140804017156,0.2770663878530327,1.0,0.8,0.29155064429792715
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P12,Ethics,0.6264987309221688,0.3678409510905156,0.34339292944318495,0.6327584585722971,0.5490615348063673,0.9089032007201924,-0.0,0.03574777680889114,0.55,0.21065173594572775,0.22693114860796604,0.7272727272727273,0.8333333333333334,0.30838140532418606
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P13,Medical imaging,0.5626657894949321,0.3596631581447003,0.3358153941054864,0.4982614407832124,0.6028061224489796,0.8649414319270834,0.2297063792343546,0.05440420059886962,0.75,0.2365242182831609,0.2263469427776748,1.0,0.6666666666666666,0.35699920162884674
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P14,Elderly care,0.5929451891010432,0.36612086750730766,0.34110537065661983,0.5278032494575046,0.615553925165077,0.8983275280538575,-0.0,0.0390100390022838,0.65,0.5841884756435965,0.2850798099947796,1.0,1.0,0.3200673269123228
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P15,Pandemic response,0.5676050086769748,0.35023598521832905,0.327687743989091,0.5614702779116226,0.6433529097704218,0.8971551528293438,-0.0,0.04107267337089365,0.75,0.1492852079941153,0.3043730506257822,1.0,1.0,0.29174685220371754
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P16,Medical education,0.5861028560055035,0.38718715723122504,0.36784309561281126,0.557854720656025,0.5873485868102288,0.8785760947072853,0.18771208281295484,0.04582397314887019,0.65,0.25349412639992347,0.20977373525603568,1.0,1.0,0.3303188885106734
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P17,Billing and insurance,0.6070013106116768,0.3659200799802655,0.3610830291687846,0.6313901710092122,0.5964870067372473,0.897601427575264,-0.0,0.03985095920580039,0.7,0.23441098230071059,0.31187615680603203,1.0,0.9,0.2878837414379824
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P18,Rare diseases,0.6223025274896142,0.39403345144620966,0.37200098989075536,0.5697522142833065,0.5479771784232366,0.8822462279766745,-0.0,0.04705972108328543,0.75,0.23448741232943726,0.2954058882088304,1.0,0.9090909090909091,0.2860868267169587
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P19,Preventive care,0.6307782236365967,0.4083890668104035,0.3730460694549939,0.5616926797774718,0.5834295612009238,0.9060191281051326,-0.0,0.03753387357628885,0.7,0.20261209394471333,0.36621049274369877,1.0,1.0,0.2745439010349185
meta-llama/Llama-3.2-1B-Instruct,1.0,llama3,P20,Regulatory challenges,0.5648959415175302,0.3400883182398679,0.33214024766712674,0.5749532990953106,0.5199053152571551,0.8916359873884998,-0.0,0.04341271924419358,0.55,0.5532740688554909,0.1987057354288856,1.0,0.6666666666666666,0.34126738730098477
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P01,General overview,0.6840619280963707,0.4174450983552912,0.3729351954754476,0.554861143147923,0.5418962017976225,0.8797027096359202,-0.0,0.046978206344281216,0.7,0.19354346614708828,0.2414268005200575,1.0,1.0,0.2791934931187237
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P02,Medical diagnostics,0.6948390975303615,0.4897841372739742,0.42544223316826946,0.5171897197432725,0.5296367112810707,0.9186425929427544,0.06626601619188213,0.02946278842704152,0.5,0.19615645415036614,0.18902581170559077,1.0,0.6,0.30401760867327804
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P03,Drug discovery,0.6601608399347315,0.42766254689159844,0.38291212289468246,0.5701318895814895,0.550682544292768,0.8863350752550556,0.06626601619188213,0.044462814230410326,0.5,0.17268875794114458,0.23664418164663972,1.0,0.6,0.31341416617892587
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P04,Patient data privacy,0.6984627689629093,0.4757293704046034,0.44396549400890434,0.6017817721715892,0.49122807017543857,0.9563636987983327,-0.0,0.01705317824163879,0.35,0.07884428578914485,0.4354792449806989,0.7142857142857143,0.42857142857142855,0.2814289666002561
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P05,Rural healthcare access,0.7263401628857308,0.5198434958720255,0.4728642371616774,0.5851573422980441,0.4875264270613108,0.9281519375407872,-0.0,0.025587066019673182,0.4,0.14615630495580587,0.2855113815956008,1.0,0.875,0.2610573705152791
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P06,Mental health,0.7432512929975668,0.5658801527357139,0.4937220746393661,0.6075358492886844,0.44733178654292344,0.9552344925268776,-0.0,0.017400189391428903,0.35,0.13703670387101718,0.32464750077566773,1.0,1.0,0.24079175014745063
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P07,Cost reduction,0.7234327951879911,0.488716763593894,0.4295165089327412,0.5375732596274758,0.49228944246737844,0.9226392561738341,-0.0,0.02840609486659243,0.5,0.11468016246765125,0.2576869806451675,1.0,1.0,0.26144418756653953
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P08,Robotic surgery,0.7092770915664748,0.4942378366607787,0.44111345709643573,0.5705958914308593,0.4931212381771281,0.9441927262094734,-0.0,0.021484588319573842,0.55,0.1007938313362599,0.42964606789142523,1.0,0.9090909090909091,0.244323771873396
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P09,Personalized medicine,0.675147155467903,0.47393562090461455,0.40531751487653345,0.5577737604321057,0.534453781512605,0.9115974151169287,-0.0,0.03287235256471757,0.65,0.17971897892317068,0.24911377484576724,1.0,0.9166666666666666,0.2719507878568262
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P10,Electronic health records,0.7389571094751486,0.5445499158699341,0.46014583897372907,0.5976532123293312,0.466394187102634,0.9347022618365938,-0.0,0.024037681969613242,0.45,0.07261931188941861,0.3195996700428084,1.0,1.0,0.24153875013374645
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P11,Clinical trials,0.681253506547902,0.477787709204856,0.42093481962524154,0.6157691122890059,0.5255623721881391,0.9106532031906115,-0.0,0.03312354550213177,0.5,0.16585954163089137,0.25878288502343316,1.0,1.0,0.2682312166977838
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P12,Ethics,0.6995611167976874,0.4691305803429644,0.414328292651618,0.6090283807747601,0.4991784423266513,0.9337948831220958,-0.0,0.024634316231779054,0.65,0.1313181523997386,0.29834024090312644,0.7692307692307693,0.9230769230769231,0.26304840710626437
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P13,Medical imaging,0.7281546331870271,0.5437052896254675,0.49237533152711244,0.6255136461858924,0.4757446808510638,0.9193198924428309,-0.0,0.029359509480456264,0.4,0.14534897394616528,0.3007489173792951,1.0,1.0,0.24950919718902786
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P14,Elderly care,0.6415576919959,0.4192931669976373,0.3712458063291478,0.550307031318511,0.5730474732006126,0.8975492232472271,-0.0,0.036053963153744956,0.55,0.19744308402463384,0.2938552931343339,1.0,1.0,0.2861206565130754
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P15,Pandemic response,0.6619543333798897,0.45027091230722804,0.37540371196420963,0.5438002321406518,0.5489545303684036,0.9087915660615932,-0.0,0.03399476030791543,0.55,0.14155770401710166,0.24090988348166414,0.9090909090909091,0.7272727272727273,0.29390605715467716
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P16,Medical education,0.7130415098246512,0.5286450331326847,0.4433709602435444,0.6319942397637462,0.4969939879759519,0.9423734620638847,-0.0,0.021286956114350098,0.45,0.1781348430777541,0.28006806410025653,1.0,0.7777777777777778,0.2624944769155123
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P17,Billing and insurance,0.6875842214652227,0.49135023833316455,0.4276569953612528,0.5891425876326649,0.520108275328693,0.9244055549699322,-0.0,0.026867742087535233,0.4,0.18463321209308978,0.29455180322861985,1.0,1.0,0.26898047585562856
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P18,Rare diseases,0.6958590143553642,0.46285873317151827,0.3950458731178187,0.5516185703964622,0.5048285048285048,0.8930214927734426,-0.0,0.03867861546359951,0.5,0.1741233665754722,0.18970915716742082,1.0,1.0,0.2812333575125234
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P19,Preventive care,0.6959242783711577,0.4766669470786854,0.4100211888015692,0.5542387499387147,0.5380138232084394,0.9006553846058966,0.14110376001808378,0.03437483678371248,0.35,0.19746685333341923,0.3183057152445987,1.0,1.0,0.30026772450645095
meta-llama/Llama-3.2-3B-Instruct,3.0,llama3,P20,Regulatory challenges,0.713278418181502,0.4811977965062838,0.45185866462610874,0.6351516188971175,0.4828614008941878,0.9419079794777978,-0.0,0.021870999694436444,0.35,0.07094983076883829,0.38524732944942963,0.8571428571428571,1.0,0.25289078959049444
